timestamp_ist,hour_of_day,day_of_week,is_peak_hour,corridor_id,corridor_name,route_status,traffic_data_status,weather_api_status,distance_km,reference_duration_min,actual_duration_min,reference_speed_kmh,actual_speed_kmh,delay_ratio,congestion_index,temperature_c,humidity_pct,weather_condition,rain_1h_mm
2026-09-10 06:14:49,6,Thursday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,21.05,15.72,24.09,32.25,0.747,-0.253,15.59,92,Clear,0
2026-09-10 07:11:03,7,Thursday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.83,10.62,25.21,35.2,0.716,-0.284,16.14,90,Clear,0
2026-09-10 07:11:03,7,Thursday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.55,15.07,26.31,35.87,0.733,-0.267,16.14,90,Clear,0
2026-09-10 07:11:03,7,Thursday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,21.05,15.1,24.09,33.58,0.717,-0.283,16.14,90,Clear,0
2026-09-10 08:11:31,8,Thursday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.83,12.33,25.21,30.32,0.831,-0.169,18.36,83,Clear,0
2026-09-10 08:11:31,8,Thursday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.55,19.32,26.31,27.98,0.94,-0.06,18.36,83,Clear,0
2026-09-10 08:11:31,8,Thursday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.26,21.05,16.95,26.39,32.78,0.805,-0.195,18.36,83,Clear,0
2026-09-10 09:11:59,9,Thursday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.83,14.48,25.21,25.81,0.976,-0.024,21.7,70,Clear,0
2026-09-10 09:11:59,9,Thursday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.55,21.62,26.31,25.0,1.052,0.052,21.7,70,Clear,0
2026-09-10 09:11:59,9,Thursday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.47,19.48,28.91,28.89,1.001,0.001,21.7,70,Clear,0
2026-09-10 10:12:04,10,Thursday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.83,14.82,25.21,25.22,0.999,-0.001,24.47,63,Clear,0
2026-09-10 10:12:04,10,Thursday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.55,21.65,26.31,24.97,1.054,0.054,24.47,63,Clear,0
2026-09-10 10:12:04,10,Thursday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.63,20.85,22.52,27.71,25.66,1.08,0.08,24.47,63,Clear,0
2026-09-10 11:10:50,11,Thursday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.83,16.23,25.21,23.03,1.094,0.094,28.92,53,Clear,0
2026-09-10 11:10:50,11,Thursday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.55,21.72,26.31,24.89,1.057,0.057,28.92,53,Clear,0
2026-09-10 11:10:50,11,Thursday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.47,22.0,28.91,25.58,1.13,0.13,28.92,53,Clear,0
2026-09-10 12:15:15,12,Thursday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.83,17.77,25.21,21.04,1.198,0.198,28.92,52,Clear,0
2026-09-10 12:15:15,12,Thursday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.55,23.47,26.31,23.03,1.142,0.142,28.92,52,Clear,0
2026-09-10 12:15:15,12,Thursday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.47,22.2,28.91,25.35,1.14,0.14,28.92,52,Clear,0
2026-09-10 13:11:51,13,Thursday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.83,15.72,25.21,23.78,1.06,0.06,32.66,40,Clear,0
2026-09-10 13:11:51,13,Thursday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.55,21.4,26.31,25.26,1.041,0.041,32.66,40,Clear,0
2026-09-10 13:11:51,13,Thursday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.47,21.82,28.91,25.79,1.121,0.121,32.66,40,Clear,0
